194.105527688,287.16739967200056,72.057514876,314.1742759440006,282.2095988320007,285.13649346800054,106.06299418,168.15141526,214.084123548,232.088815004,197.10519334,189.118735228,103.04219916,178.099379688,318.2194948200008,303.94761841200017,280.1099443720004,242.0579088,148.125200512,313.9780459480002,193.089149352,340.2402302640009,247.860302104,788.3830504600018,198.148061196,183.988762388,443.2334678520009,204.085854864,157.146664228,197.084063972,118.099379688,378.06742792800037,518.1940679200007,186.031694052,632.4499482480018,120.093900384,418.3575821220014,368.1177457820006,304.1674592480007,304.91043946000013,185.968026944,136.073558864,329.1263227080005,150.104465068,122.07316494,116.047344116,248.00069954,248.1412445,295.0909962560005,172.030648496,430.1910871520009,398.3396099520013,135.01427016,198.198365452,346.12050905600046,354.2194948200008,82.07825032,191.094628656,638.1635556400008,112.052429496,449.11354683200045,267.10479941600033,73.052763844,142.099379688,330.0739527880004,335.1732729000007,513.240771704001,246.05282342,60.021129368,470.26281617600097,266.1306798160003,241.27695011999998,206.094294308,512.2410181120009,352.07136594400043,705.3935555680016,133.037507704,76.01604398799999,148.088815004,184.14632988,384.16852186800065,244.051777864,197.091274592,588.1842910840008,163.063328528,204.15141526,181.920531072,302.22458020000084,274.8581379160001,84.021129368,283.14331016400047,302.9871290080002,357.2303938520009,211.095691276,223.033685276,138.042927432,67.04219916,194.094294308,399.75082144,147.04326178,161.047678464,95.953355424,151.063328528,78.013935812,135.068413908,111.99254527000001,238.146998576,313.13140808800057,224.083729624,59.03711378,243.085520516,268.15756326000036,312.09575085200044,314.1412615640006,452.2311221240009,244.088815004,411.18458653200076,406.15222017200074,138.031694052,178.099379688,125.084063972,126.023627904,284.15650064000056,200.029585876,334.0987280560005,176.032087976,161.047678464,414.26175355600105,314.0919249580005,189.985528144,207.064391148,170.130679816,93.057849224,358.3083098240012,134.07316494,76.027277368,152.120115132,371.8696737080001,194.08037556,292.08881500400037,366.1678531720007,322.24089896000083,84.057514876,230.07316494,154.135765196,201.937546492,346.14163842400063,478.283157696001,232.084792244,186.00837176399997,187.144652848,272.14845512000045,116.047344116,189.918489908,137.047678464,392.1999022480008,110.019021192,113.003226808,267.9880266800003,101.047678464,244.99201405600002,84.093900384,273.1728789760005,134.094294308,343.1208434040005,340.00989175600034,330.0077201320003,229.1215121,100.052429496,83.073499288,228.973840596,168.042258736,218.109550448,446.1940679200008,444.1209029800005,93.057849224,88.10004838399999,130.135765196,278.1167610680004,343.1572289120006,106.041864812,182.203450832,261.89927445600017,161.963920108,230.109550448,151.063328528,206.05138394,73.08914935199999,222.100442308,116.047344116,226.110613068,273.1364934680005,98.07316494,140.039277968,414.22670544000084,168.053492116,150.06807956,165.042593084,665.1586854560006,59.04834715999999,184.933761748,264.0786442440002,267.94607712400017,240.093248752,108.057514876,258.06807956000006,89.995308544,220.19394876799998,366.2194948200008,108.057514876,205.131408088,150.004412452,320.0582144160005,168.115029752,226.06299418,97.969005488,178.05646932,286.0993796880004,272.11946350000045,116.01095860800001,206.167065324,264.0754905120002,246.100442308,186.05282342,133.052763844,308.08960285200044,195.068413908,41.026549096,316.0996853040006,246.089208928,168.000984004,154.06299418,415.22597716800084,185.047678464,88.052429496,634.2890309240012,348.12561150000056,210.06807956,133.056134972,423.76724878400034,135.01427016,333.92342353200013,238.099379688,102.11569844799999,102.03169405199999,284.1201151320005,126.104465068,181.183049736,117.057849224,280.2402302640007,161.904212312,253.073893212,412.12081467200073,334.21440944000085,101.047678464,153.042593084,59.073499287999994,164.040819256,365.0481697040004,358.0309541120004,111.98465555199999,242.094294308,162.009913052,122.08439831999999,133.052763844,592.5906796720021,326.03949892800034,286.0953569280004,330.08159868400037,705.3935555680016,385.87409039200014,386.24570956800096,189.042593084,162.089208928,210.092580056,281.1051933400004,428.36543077600135,159.068413908,254.094294308,201.937546492,195.924947756,194.105527688,114.06807956,275.16337691200056,148.027277368,135.104799416,169.089149352,316.0807694840003,434.3524967420014,240.910025964,138.140850576,217.146664228,206.130679816,270.1408505760004,94.053098192,219.104799416,288.17254462800065,122.07316494,146.0579088,253.183049736,241.010226104,145.052763844,75.944142,155.094628656,395.1216312520005,275.10183927600036,318.02297627200034,377.8706309560002,150.06807956,224.025563116,119.058243148,444.1532657280006,137.047678464,130.06299418,229.029441556,361.2041791040008,220.052429496,243.219829168,302.22458020000084,198.055990652,236.02806521600002,430.24677218800093,231.86523996,125.047678464,126.11569844799999,229.073893212,150.031694052,204.96973376,148.088815004,315.1041477840004,182.094294308,200.20009676799998,195.0062615,284.2715303920008,416.2774036200011,68.037448128,495.6308106600002,108.021129368,69.93770536,144.057514876,338.2093240600008,368.1177457820006,207.938010976,152.058577496,122.07316494,112.027277368,117.057849224,416.1754370880008,92.047344116,282.3286513440007,155.99780708,233.08341234,179.995362468,251.152143532,143.013791492,273.9579792000001,370.3083098240012,89.047678464,133.11027872,385.8240746880001,212.083729624,352.07136594400043,163.066699656,97.96737954400001,147.053157768,154.026608672,156.15141526,314.0589105780005,318.1467238040006,460.14818034800066,150.104465068,354.1314676640006,765.1610333840011,325.1525374560007,436.0398928520004,154.135765196,360.19367399600077,608.2733808600011,749.1661187640011,302.0790381680004,178.06299418,322.01232684400037,284.1347196400005,364.14567824800065,167.094628656,298.19328007200073,182.079038168,349.1096270880006,369.8210939200001,292.83716664,167.073499288,122.07316494,187.144652848,222.136827816,350.0936426760005,262.1568945640002,210.20959883199998,184.182715388,315.1367516580007,140.15650064,150.016437912,155.047320494,268.27661577200035,332.2351448840009,74.024203368,260.1736072480001,168.042258736,226.12184644799999,270.1619799440004,152.120115132,130.086803624,258.06807956000006,361.2041791040008,259.1572289120001,114.11569844799999,408.00859272400027,337.0190978320003,133.052763844,132.06606818,133.019749464,229.073893212,113.99530854400001,60.008553304,101.12044947999999,282.1368278160005,104.034768052,246.125594436,258.1983654520001,178.110613068,227.94847713599998,268.1939487680003,316.0583027240003,187.19361442,289.16779359600065,120.093900384,170.0579088,436.33413064800123,266.18819469200025,90.03169405199999,267.1318020120003,314.1881946920007,138.042927432,88.052429496,286.0477380400003,240.245315644,367.1631021400007,116.120115132,447.277344044001,456.0854917840006,273.1364934680005,154.135765196,184.14632988,183.06955678,313.1102787200004,344.1318615880006,98.00039392400001,88.039853432,183.162314292,308.1657449960008,89.084063972,210.092580056,408.00859272400027,294.0672240320003,441.13968132800056,332.1623738680007,384.33921602800126,386.24570956800096,236.02806521600002,112.052429496,298.25079494800093,226.05897142,444.1532657280006,399.16818752000074,303.14705815200057,334.0987280560005,186.03506518,416.10248964200053,390.2770096960011,616.3975187520015,314.22458020000084,263.0115985720002,334.93124856400016,346.11648629600046,303.1058011940006,634.2890309240012,274.02847947800046,269.96551888400006,258.18310931200006,332.2351448840009,184.012021228,198.948019772,502.9731676680005,173.024356176,329.2017738000007,152.058577496,129.1153641,286.19328007200073,61.016378336,192.06338810399998,83.961421572,75.0320284,240.910025964,258.87613899200005,137.047678464,138.042927432,139.02694302,152.120115132,230.2245802,194.130679816,123.0320284,428.2099927560008,240.910025964,186.136827816,286.13174243600054,198.027671292,118.050418116,316.0807694840003,190.077598688,156.993056048,316.94132609200017,168.053492116,374.1419131960005,288.8867036760001,253.073893212,154.037842052,214.07422756,266.1266570560003,168.053492116,332.0007836160003,229.073893212,181.037507704,184.012021228,267.0855205160003,198.027671292,180.053492116,271.04154752800025,468.00456996400015,224.980440676,199.063328528,151.063328528,289.91883995600006,102.07931294,279.03137676800026,269.96551888400006,422.0283708320004,148.027277368,148.027277368,153.042593084,367.1631021400007,171.008706112,294.1215716760005,233.994656912,253.073893212,265.1102787200003,88.039853432,316.0138716960002,151.063328528,118.049075432,402.1287822960004,406.1547016440007,126.06539419199999,410.28209507600104,168.078644244,536.1471177280006,125.07014522399999,98.036779432,246.03019372999998,350.04352168800034,100.052429496,126.104465068,255.17354767199998,154.037842052,251.167399672,86.07316494,220.103419512,398.3396099520013,217.004493324,202.98884326,128.037448128,582.247834808001,193.085126592,589.6161661480022,117.057849224,202.018542524,182.013457144,106.07825032,299.0865831360004,330.03606695800056,684.2018589280011,72.057514876,217.947224488,134.07316494,342.00926142000026,107.999348368,186.125594436,287.86006627200015,165.078978592,393.33955037600117,296.1776300080007,142.135765196,140.00289246,472.39164552400143,257.06880783200006,264.97384059600023,104.083729624,177.042593084,419.12882124400056,76.052429496,199.08579528799999,158.167065324,550.6290765600022,266.16469597400027,254.953105152,219.110672644,214.05244656,519.0664590120005,212.16371125999999,228.078644244,309.1477268480005,184.012021228,216.020477736,174.05282342,284.1201151320005,174.000305616,269.0622829720003,178.099379688,398.0684905480004,70.07825032,254.151809184,177.053826464,220.067034004,309.1477268480005,310.03206164800025,313.0950225800004,205.037507704,99.068413908,340.00989175600034,322.1780239320007,351.0098843200004,312.1837780080007,460.27980363200106,169.973112324,99.10479941599999,218.049842652,352.3453640280012,226.07422756,247.852088432,325.1525374560007,133.063997224,127.13609954399999,361.1314080880005,342.06742792800037,271.1684622920004,219.053157768,100.01604398799999,142.07825032,76.009519128,137.12044948,183.971433464,220.182715388,380.1987593760008,112.10004838399999,369.8210939200001,255.162314292,130.06299418,229.885975404,45.057849223999995,129.151749608,84.04359612799999,142.099379688,318.09574728800055,456.0854917840006,282.1408505760005,126.104465068,215.105862036,156.005873228,460.1531774200008,326.0790381680004,290.1055276880004,131.04834716,88.10004838399999,254.17829870399999,195.071785036,209.11642672,173.095297352,304.2402302640009,73.08914935199999,145.052763844,166.06299418,240.245315644,206.05138394,355.1451400040006,191.019413028,157.183049736,151.099714036,318.1467238040006,303.97114459600016,375.93236227200015,549.2636831160011,228.055321956,459.65809226,129.914383072,467.1804835200006,245.12044948,177.958834728,134.094294308,178.099379688,314.0790381680004,200.059720368,705.3935555680016,296.06040733600037,101.084063972,273.0637224520003,291.0298354800003,255.013618528,124.028930778,318.02297627200034,316.15691162800067,81.057849224,642.3251416600012,312.12090298000055,58.078250319999995,231.988762388,137.047678464,214.081621448,205.813351912,211.983677008,101.12044947999999,243.085520516,228.082015372,265.11230716400024,150.104465068,230.130679816,299.06161427600034,151.063328528,387.9437077740003,250.156894564,398.87903145200016,122.048012812,156.093900384,468.00456996400015,116.04081925599999,235.066699656,208.084792244,278.08374668800036,152.047344116,308.1637112600006,232.052429496,232.14632988,134.07316494,225.10144535199998,209.963163192,78.046950192,309.99302731600034,195.924947756,288.0441295420006,186.03506518,171.008706112,285.9993270720003,286.13339584600067,150.06539419199999,223.030314148,294.9569761560002,158.0579088,58.041864812,167.058243148,196.073558864,296.96447541600014,98.019021192,419.59951053200007,197.12766009999999,166.026608672,233.994656912,274.08412354800043,289.0287899240003,256.240230264,291.1259287840005,680.1511746160008,87.10479941599999,106.07825032,84.057514876,278.0306272000004,170.021523292,118.086803624,240.042258736,194.094294308,332.0684734840004,198.089208928,169.073893212,303.0258761680004,267.09675389600034,150.104465068,285.10347908800054,101.022526336,256.070873496,224.083729624,306.0375672800003,220.13107374,305.2354792320009,121.052763844,164.083729624,240.074621484,226.06299418,124.034671256,134.109550448,270.1831093120004,304.08259932400045,206.087769448,273.1364934680005,394.18925731200073,160.063662876,748.508525744002,171.9927217,210.042927432,202.175521832,224.014329736,320.16237386800066,138.013935812,239.094628656,686.3104350640012,245.068807832,138.023627904,490.1674763120008,288.1222403720004,160.052429496,146.048012812,165.1153641,539.7570780240004,452.03480747200035,252.089877624,172.14632988,246.05282342,221.10519334,260.0160397560001,403.81688113200016,229.885975404,212.039277968,163.084457896,455.74065068,282.1044650680004,267.97350624800026,128.062600256,124.052429496,157.089149352,367.2147437880008,268.14632988000034,144.014206092,120.093900384,104.04734411599999,116.083729624,124.052429496,240.16264864,208.088815004,122.013457144,136.052429496,250.156894564,239.094628656,240.13615912,156.093900384,212.214015516,263.88155872,118.041864812,436.0398928520003,102.06807956,156.15141526,342.11621152400056,230.109550448,142.020083812,272.1201151320004,153.042593084,275.18852904000056,296.1259883600006,326.0008287260005,262.01634960400014,139.030314148,128.094963004,146.964254456,73.08914935199999,136.100048384,200.02402182799997,390.2770096960011,292.0906654720004,537.9810576480003,292.08881500400037,166.110613068,180.115029752,270.1619799440004,199.136099544,306.1408505760005,97.032777348,47.03711378,121.052763844,357.0484663120003,396.2049073760008,469.1362493580008,74.07316494,721.3884701880016,151.00918478,110.036779432,138.042927432,135.068413908,292.1099443720004,138.031694052,318.2194948200008,328.11091868400064,196.14632988,166.020083812,371.1845062800006,133.019749464,102.06807956,403.1743355200006,134.07316494,100.052429496,191.131014164,164.058577496,62.036779432,136.052429496,321.1001079600004,239.058243148,82.053098192,243.104799416,354.14270104400066,356.08960285200044,332.33172534400114,378.0853392560008,470.0113976560004,158.003765052,202.06299418,194.130679816,176.97481914,189.918489908,187.06247299999998,112.088815004,120.093900384,179.069476528,218.203450832,191.131014164,247.97392146800001,131.03309102,401.9190130180003,136.125200512,88.00797784,316.08076948400037,170.07316494,733.6277683820006,217.09502258,62.019021192,503.1977733960009,410.3759954600014,173.014664084,654.0879056640008,307.2147437880008,276.03823597600024,263.1673996720002,258.1983654520001,140.15650064,341.68899846400006,92.062600256,141.024834844,104.029585876,330.2095988320007,185.21434986399998,152.120115132,167.981590128,184.052429496,269.0688078320003,143.094628656,318.02297627200034,278.2245802000006,186.07931294,90.06807956,159.95146474199998,227.03492086,189.1153641,328.2402302640009,92.039277968,100.088815004,281.1051933400004,195.0062615,390.1959961020009,147.04326178,154.026608672,160.027277368,440.0097400000004,166.099379688,74.07316494,280.01701830000025,276.11502975200045,574.1838971600007,135.970290592,266.1551803120003,152.120115132,150.07931294,131.094628656,342.2154720600008,153.042593084,330.03606695800056,276.1262631320004,89.047678464,388.261359632001,114.11569844799999,299.07284765600036,189.078978592,159.068413908,148.01604398799998,466.02128264800047,203.097999784,177.036068224,279.1623142920006,328.1786926280007,191.131014164,384.06675923200044,348.04710000600033,348.0456298640004,130.099379688,189.958834728,212.131348512,135.0320284,140.15650064,316.20384475600076,147.0320284,117.979712404,228.074621484,508.5219314160019,416.10248964200053,195.980632792,154.026608672,241.010226104,165.891060784,391.1783582800007,138.140850576,283.9772008220003,165.009374808,414.31339520400115,166.026608672,258.1983654520001,248.01193292,244.080769484,320.14124450000054,145.052763844,384.33921602800126,262.09937968800017,167.094628656,252.954261264,292.83716664,176.094963004,145.052763844,145.052763844,308.2351448840009,118.037842052,341.789793792,170.013457144,234.140850576,604.3082629799998,242.985383824,326.07079559000044,282.0593617800004,259.0593057680001,328.3089785200011,181.073893212,150.003388192,254.028061652,147.053157768,324.11437812000054,151.063328528,195.890224472,326.1298242880005,88.052429496,537.9810576480003,219.068413908,360.2300595040009,211.066699656,324.15862588000056,309.0531748320003,351.14839554400044,163.960726548,174.089208928,180.078644244,313.08626946400034,292.09468823200046,390.1368278160005,74.036779432,87.01427016,258.06405680000006,446.33960995200124,266.1266570560003,262.0911371100002,195.924947756,93.982157016,139.02694302,75.04326178,165.009374808,390.2770096960011,230.141913196,57.992903240000004,410.11879480400063,303.97114459600016,268.0437117160003,212.104858992,117.057849224,130.135765196,74.019021192,56.062600255999996,240.126263132,292.0421704280004,232.082347632,222.06807956,315.9380109760002,362.256942948001,477.855500412,285.9993270720003,304.0866220840005,147.048427412,88.088815004,186.06807956,174.000305616,635.6508731760006,319.1532061520006,324.15862588000056,183.162314292,286.08412354800043,134.109550448,268.0371733560002,59.03711378,247.132076784,284.03208797600024,268.0437117160003,393.79777163200015,733.4612412040019,142.099379688,161.963920108,300.11502975200045,84.093900384,138.104465068,213.078978592,174.100442308,152.120115132,296.271530392001,264.15728848800023,101.12044947999999,276.03354095600037,122.036779432,148.038042384,199.852088432,310.0477380400003,183.06955678,339.14705815200057,129.151749608,142.099379688,247.860302104,177.078978592,183.98619684,198.057644062,150.025169192,471.0192226880004,147.11335272,150.06807956,338.24570956800096,267.09675389600034,146.048012812,263.88977239200017,239.14224754399999,410.1646959740007,302.22458020000084,271.1684622920004,192.02700259600002,466.24089896000083,192.072119384,170.013457144,187.063328528,163.099714036,118.937061164,214.07422756,258.06807956000006,230.094294308,383.13688739200063,142.018542524,370.3599514720013,516.0872316760006,160.97990452,237.136493468,232.125200512,163.018876872,180.063388104,170.17829870399999,202.120509056,308.08558009200044,340.00989175600034,187.074561908,221.062282972,243.162314292,94.008850432,318.2194948200008,60.971926679999996,290.0330861900006,136.052429496,330.18310931200074,300.11502975200045,283.09166851600037,316.1188084020006,152.04734411599998,187.103085164,363.8992561180002,260.99594850800014,196.076726096,99.05449515999999,507.6074883720002,136.100048384,136.100048384,94.041864812,133.052763844,121.08914935199999,150.104465068,197.064077476,473.0482050400006,150.06807956,258.18310931200006,156.017106608,254.028061652,179.995362468,514.4055813360015,161.141578848,382.28718045600107,303.14705815200057,194.0579088,246.125594436,228.115029752,113.99530854400001,324.0319996680004,170.964254456,213.891060784,86.07316494,224.915111344,372.251188872001,89.084063972,220.067034004,132.093900384,121.973112324,328.0517778640003,241.27695011999998,354.09508215600044,180.042258736,106.07825032,106.07825032,122.08439831999999,240.13749651199998,132.057514876,293.1051933400004,92.062600256,304.91043946000013,229.073893212,318.9820436280002,680.1035557280007,250.07422756,240.074621484,302.09429430800037,318.1467238040006,122.036779432,160.074896256,184.14632988,276.07217687200034,263.0017300500002,167.034433704,356.2351448840009,343.9602912720002,180.068748256,106.07825032,156.034192588,153.053826464,
